province,municipal_sludge_Azithromycin_ug_kg,municipal_sludge_Chloramphenicol_ug_kg,municipal_sludge_Chlortetracycline_ug_kg,municipal_sludge_Ciprofloxacin_ug_kg,municipal_sludge_Clarithromycin_ug_kg,municipal_sludge_Doxycycline_ug_kg,municipal_sludge_Enrofloxacin_ug_kg,municipal_sludge_Erythromycin_ug_kg,municipal_sludge_Lomefloxacin_ug_kg,municipal_sludge_Norfloxacin_ug_kg,municipal_sludge_Ofloxacin_ug_kg,municipal_sludge_Oxytetracycline_ug_kg,municipal_sludge_Roxithromycin_ug_kg,municipal_sludge_Sulfadiazine_ug_kg,municipal_sludge_Sulfadimethoxine_ug_kg,municipal_sludge_Sulfamerazine_ug_kg,municipal_sludge_Sulfamethazine_ug_kg,municipal_sludge_Sulfamethoxazole_ug_kg,municipal_sludge_Sulfapyridine_ug_kg,municipal_sludge_Sulfathiazole_ug_kg,municipal_sludge_Tetracycline_ug_kg,municipal_sludge_Trimethoprim_ug_kg,sediments_Azithromycin_ug_kg,sediments_Chlortetracycline_ug_kg,sediments_Ciprofloxacin_ug_kg,sediments_Clarithromycin_ug_kg,sediments_Danofloxacin_ug_kg,sediments_Enrofloxacin_ug_kg,sediments_Erythromycin_ug_kg,sediments_Lincomycin_ug_kg,sediments_Marbofloxacin_ug_kg,sediments_Norfloxacin_ug_kg,sediments_Ofloxacin_ug_kg,sediments_Oxytetracycline_ug_kg,sediments_Roxithromycin_ug_kg,sediments_Sulfachloropyridazine_ug_kg,sediments_Sulfadiazine_ug_kg,sediments_Sulfadoxine_ug_kg,sediments_Sulfamethazine_ug_kg,sediments_Sulfamethoxazole_ug_kg,sediments_Sulfamonomethoxine_ug_kg,sediments_Sulfapyridine_ug_kg,sediments_Sulfathiazole_ug_kg,sediments_Sulfisoxazole_ug_kg,sediments_Tetracycline_ug_kg,sediments_Trimethoprim_ug_kg,sediments_Tylosin_ug_kg,sediments_Lomefloxacin_ug_kg,sediments_Sulfadimethoxine_ug_kg,sediments_Doxycycline_ug_kg,sediments_Sulfamerazine_ug_kg,sediments_Chloramphenicol_ug_kg,sediments_Florfenicol_ug_kg,sediments_Flumequine_ug_kg,sediments_Oxolinic_Acid_ug_kg,sediments_Sarafloxacin_ug_kg,sediments_Sulfameter_ug_kg,sediments_Sulfaquinoxaline_ug_kg,sediments_Cephalexin_ug_kg,sediments_Penicillin_V_ug_kg,sediments_Vancomycin_ug_kg,sediments_Sulfacetamide_ug_kg,sediments_Fleroxacin_ug_kg,soil_Chloramphenicol_ug_kg,soil_Chlortetracycline_ug_kg,soil_Ciprofloxacin_ug_kg,soil_Difloxacin_ug_kg,soil_Doxycycline_ug_kg,soil_Enrofloxacin_ug_kg,soil_Erythromycin_ug_kg,soil_Lomefloxacin_ug_kg,soil_Norfloxacin_ug_kg,soil_Ofloxacin_ug_kg,soil_Oxytetracycline_ug_kg,soil_Roxithromycin_ug_kg,soil_Sarafloxacin_ug_kg,soil_Sulfachloropyridazine_ug_kg,soil_Sulfadiazine_ug_kg,soil_Sulfadimethoxine_ug_kg,soil_Sulfamerazine_ug_kg,soil_Sulfameter_ug_kg,soil_Sulfamethazine_ug_kg,soil_Sulfamethoxazole_ug_kg,soil_Sulfamethoxydiazine_ug_kg,soil_Sulfamonomethoxine_ug_kg,soil_Sulfapyridine_ug_kg,soil_Sulfathiazole_ug_kg,soil_Tetracycline_ug_kg,soil_Trimethoprim_ug_kg,soil_Tylosin_ug_kg,soil_Azithromycin_ug_kg,soil_Florfenicol_ug_kg,soil_Sulfaguanidine_ug_kg,soil_Sulfaquinoxaline_ug_kg,soil_Danofloxacin_ug_kg,soil_Tilmicosin_ug_kg,soil_Sulfamethizole_ug_kg,S_aureus_Penicillin_G_resistant_pc,S_aureus_Erythromycin_resistant_pc,S_aureus_Oxacillin_resistant_pc,S_aureus_Cefoxitin_resistant_pc,S_aureus_Clindamycin_resistant_pc,S_aureus_Ciprofloxacin_resistant_pc,S_aureus_Tetracycline_resistant_pc,S_aureus_Levofloxacin_resistant_pc,S_aureus_Gentamicin_resistant_pc,S_aureus_Chloramphenicol_resistant_pc,S_aureus_Rifampicin_resistant_pc,S_aureus_Nitrofurantoin_resistant_pc,S_aureus_Teicoplanin_resistant_pc,S_aureus_Vancomycin_resistant_pc,S_aureus_Linezolid_resistant_pc,E_coli_Amoxicillin_resistant_pc,E_coli_Ampicillin_resistant_pc,E_coli_Cefazolin_resistant_pc,E_coli_Cefotaxime_resistant_pc,E_coli_Ceftriaxone_resistant_pc,E_coli_Chloramphenicol_resistant_pc,E_coli_Ciprofloxacin_resistant_pc,E_coli_Gentamicin_resistant_pc,E_coli_Levofloxacin_resistant_pc,K_pneumoniae_Ampicillin_resistant_pc,K_pneumoniae_Cefazolin_resistant_pc,K_pneumoniae_Cefotaxime_resistant_pc,K_pneumoniae_Chloramphenicol_resistant_pc,K_pneumoniae_Ceftriaxone_resistant_pc,K_pneumoniae_Amoxicillin_resistant_pc,K_pneumoniae_Ciprofloxacin_resistant_pc,K_pneumoniae_Gentamicin_resistant_pc,K_pneumoniae_Levofloxacin_resistant_pc,A_baumannii_Ampicillin_resistant_pc,A_baumannii_Cefotaxime_resistant_pc,A_baumannii_Ceftriaxone_resistant_pc,A_baumannii_Ciprofloxacin_resistant_pc,A_baumannii_Gentamicin_resistant_pc,A_baumannii_Levofloxacin_resistant_pc,A_baumannii_Minocycline_resistant_pc,P_aeruginosa_Ciprofloxacin_resistant_pc,P_aeruginosa_Gentamicin_resistant_pc,P_aeruginosa_Levofloxacin_resistant_pc,Total_Water_Resources_100_million_cu_m,Surface_Water_Resources_100_million_cu_m,Groundwater_Resources_100_million_cu_m,Overlapped_Measurement_100_million_cu_m,Per_Capita_Water_Resources_cu_m_person,Water_Supply_100_million_cu_m,Surface_Water_Supply_100_million_cu_m,Groundwater_Supply_100_million_cu_m,Nonconventional_Water_Supply_100_million_cu_m,Water_Use_100_million_cu_m,Agriculture_Use_100_million_cu_m,Industry_Use_100_million_cu_m,Households_Service_Use_100_million_cu_m,Artificial_Ecoenvironment_Use_100_million_cu_m,Per_Capita_Water_Use_cu_m_person,Cultivated_Land_1000_ha,Garden_Land_1000_ha,Forest_Land_1000_ha,Grassland_1000_ha,Wetland_1000_ha,Land_for_Urban_Rural_Industrial_Mining_1000_ha,Land_Used_for_Transport_1000_ha,Land_Used_for_Water_Water_Conservancy_1000_ha,Investment_in_Urban_Env_Infra_10000_yuan,Gas_Supply_10000_yuan,Centralized_Heating_10000_yuan,Drainage_Works_10000_yuan,Gardening_Greening_10000_yuan,Environmental_Sanitation_10000_yuan,Irrigated_Area_of_Cultivated_Land_1000_ha,Consumption_of_Chemical_Fertilizers_10000_tons,Nitrogenous_Fertilizer_10000_tons,Phosphatic_Fertilizer_10000_tons,Potassic_Fertilizer_10000_tons,Compound_Fertilizer_10000_tons,Village_Clinics...37,Village_run,Outlets_of_Township_Health_Centers,Joint_run,Private_run,Others,Investment_Completed_in_Treatment_of_Industrial_Pollution_10000_yuan,Treatment_of_Wastewater_10000_yuan,Treatment_of_Waste_Gas_10000_yuan,Treatment_of_Solid_Waste_10000_yuan,Treatment_of_Noise_Pollution_10000_yuan,Treatment_of_Other_Pollution_10000_yuan,Total_Health_Care_Institutions,General_Hospitals,Traditional_Chinese_Medicine_Hospitals,Specialized_Hospitals,Health_Care_Institutions_at_Grassroot_Level,Community_Health_Service_Centers_Stations,Township_Health_Centers,Village_Clinics...56,Outpatient_Departments,Specialized_Public_Health_Institutions,Centers_for_Disease_Control,Specialized_Disease_Prevention_Treatment_Institutions,Maternal_and_Children_Care_Centers,Health_Inspection_Institutions,COD_ton,Ammonia_Nitrogen_ton,Total_Nitrogen_ton,Total_Phosphorus_ton,Petroleum_ton,Volatile_Phenol_kg,Cyanide_kg,Heavy_Metals_kg,GRP_100_million_yuan,Per_Capita_GRP_yuan,Total_Investment_in_Industrial_Pollution_Treatment_10000_yuan,Wastewater_Treatment_10000_yuan,Freshwater_Aquatic_Products_10000_tons,Output_of_Meat_10000_tons,"Output_of_Pork,_Beef_and_Mutton_10000_tons",Pork_10000_tons,Beef_10000_tons,Mutton_10000_tons,Milk_10000_tons,Large_Animals_Number_of_Livestock_10000_heads,Cattle_and_Buffaloes_10000_heads,Slaughtered_Hogs_10000_heads,Hogs_10000_heads_year-end,Sheep_and_Goats_10000_heads_year-end,Gross_Output_Value_Total_100_million_yuan,Farming_100_million_yuan,Forestry_100_million_yuan,Animal_husbandry_100_million_yuan,Fishery_100_million_yuan,Professional_and_Support_Activities_100_million_yuan
Shanghai,749,NA,8.5,83.29999999999998,5.3,13.6,6.6,6.2,75.29999999999998,2003.7,3150,387.8,13.4,3.4,4.9,15.3,0.8,4.2,NA,7.1,57.4,18,NA,36,41.4,NA,NA,576.88,25.75,1.98,NA,34.65,229.1,5280,1.9575,NA,2080,NA,1550,2060,1.49,4.56,1.81,NA,1520,16,0.62,NA,1.23,123.45,0.204,3270,0.5,NA,NA,NA,NA,0.5005,3.7,5.21,0.44,NA,NA,4600,1.5,37.15,0.37,13.9,101.033,0.05,2.32,94.6,36.6,3890,1.1,0.22,3,2230,1.46,0.01,NA,1470,1713.3333333333333,NA,0.9,0.01,NA,2233.333333333333,NA,0.003,NA,NA,NA,NA,NA,NA,0.55,87.8,48.9,42.7,NA,25.7,33.2,28.7,29.7,13.4,3.8,0.8,NA,NA,NA,NA,13.9,80.5,63.1,51.1,50.7,29.8,58.1,31,55.3,93.5,44.6,42.2,29.2,41.6,32.8,35,28.8,33,50.6,43.1,58.4,59.5,47,50.6,14.3,16.1,9,17.9,53.4,45.6,10.7,7.7,215,107.3,105.9,0,1.4,107.3,14.3,68.1,23.8,1,432.1,160.9,14.1,88.5,17.8,70.7,285.3,37,185.3,1202295,59134,6377,479616,527772,135773,160.9,6.4,2.3,0.3,0.1,3.6,1101,783,NA,NA,NA,318,315780,40478,235818,166,33,39286,6421,492,184,28,5692,1208,1101,1101,3383,88,19,14,16,5,130709,9887,29218,1617,20,324,248,389,53926.7,217140,315780,40478,10,12.2,11.3,11.1,0,0.2,31.9,5.1,5,124.8,82.4,12.5,268.5,144.2,8,50.1,48.9,17.3
Shanxi,749,NA,8.5,83.29999999999998,5.3,13.6,6.6,6.2,75.29999999999998,2003.7,3150,387.8,13.4,3.4,4.9,15.3,0.8,4.2,NA,7.1,57.4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.928,53.576,NA,21.392000000000003,234.978,13.636,20.33,92.584,158.702,2.6260000000000003,0.168,NA,NA,1.732,0.02,0.418,0.482,1.034,7.148000000000001,NA,0.01,0.4779999999999999,0,3.264,NA,NA,0,NA,NA,NA,NA,NA,NA,93,58.6,16.2,19.5,30.8,10.1,9.9,9.7,8.6,5.4,0.9,0.3,0,0,0,19.5,85.9,67,48.9,45.9,22.8,56,38.4,54,87.2,23.5,16.8,15.9,18.7,11.8,12.1,11.2,11.2,44.7,57.6,51,52.3,43.5,44.6,16.2,8.4,6.3,9.6,115,73.5,94.1,41.5,332.8,70,36.3,26.9,6.8,70,36.5,11.3,15.7,6.6,202.5,3893.5,622.9,6099,3046.6,49.1,1029.6,297.3,177.9,987543,63867,404368,433207,47453,38648,1530.9,103.8,17,7.5,6.8,72.5,21703,15409,818,566,1936,2974,73552,3632,9378,6101,189,54251,38415,1373,618,222,36645,1114,21703,21703,12378,339,132,7,129,25,793400,23752,66154,9288,24,2713,2215,837,25494.7,73769,73552,3632,5.8,170.2,133.6,109.2,11.7,12.8,146.4,175.8,169.1,1385.2,871.5,1105.5,2341.4,1355.8,176.2,664.6,10.1,134.8
Sichuan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.46,5.97,NA,12.5,6.54,NA,NA,NA,NA,37.1,NA,0.06,NA,0.01,NA,NA,NA,0.11,0.56,NA,0.71,NA,NA,11.69,NA,0.48,11.34,0.06,NA,1.22,0.22,0.42,NA,93.4,56,29.3,NA,31.5,13.9,19,13.9,8.6,4.4,1,NA,NA,NA,NA,14.4,84.2,60.9,50.2,50.3,24.9,48,31.6,46.1,83.3,26.5,25.6,19,24.4,18,17.5,15.7,15.9,43.9,51.1,47.9,48.4,42.2,41.1,14.4,7.4,3.6,9.1,2434.4,2433.1,605.9,1.2,2909.9,255.2,241.6,5.3,8.4,255.2,163,20.7,61.3,10.2,305,5252.6,1185.4,25387.1,9607.1,1228.4,1872.1,567,1080.5,6209515,823091,33945,3127361,1140626,1084492,3025.7,200.3,73.1,30.5,13.8,82.9,40229,23118,3153,1328,7996,4634,430025,72276,345353,13,NA,12382,74797,2421,1341,284,71467,1101,40229,40229,27380,672,212,20,202,150,1473764,67372,193442,21037,81,784,91,836,64697,77333,430025,72276,187.2,671.9,539.6,479.4,37.2,23,64.7,872,807.9,6149.6,3643,1167.8,10297.5,6075.8,565.6,2977.4,377.4,301.4
Tianjin,1150.7,NA,125.65,411.1,NA,NA,NA,6.3,NA,1795.55,2920.65,1701.05,29.85,NA,NA,NA,2,13.1,NA,NA,158.55,NA,NA,11.2,3285.8421052631575,NA,NA,1627.157894736842,26.6,NA,NA,7608.7,2034.6,3918.947368421053,2134.157894736842,2298.4210526315787,4639.052631578948,NA,119.4625925925926,19.7516666666667,61.9,10.9,3.47,6.45,96.42592592592592,1547.157894736842,NA,230,11.83,110.8,0.05,NA,NA,NA,NA,8.8,5.56,0.04,NA,NA,NA,NA,42.1,0.6000000000000001,1520.6,32.87647058823529,NA,159.07647058823528,32.352941176470594,1.023529411764706,NA,43,52,1403.5,14.32941176470588,NA,20.91764705882353,0.18823529411764703,0.75,0,0.75,42.97058823529412,12.323529411764705,NA,1.7058823529411762,1.25,0,68.2,15.241176470588233,8.147058823529413,NA,NA,NA,NA,NA,NA,0,82.9,58,19,21.4,24,14.3,9.1,14.7,9.5,8.6,0.6,0.1,0,0,0,9.3,77.7,55.4,45.9,47.3,17.1,51.8,32.8,51.8,84,26.8,26.3,18.3,26.3,13.4,15.5,13.8,14,22.4,33.1,27.5,31.5,25.1,27.1,4.9,7.3,3.5,9.8,25.2,16.9,9.7,8.3,184.8,32,22.7,2.5,6.7,32,8.8,4.7,7.3,11.3,234.6,336.7,34.6,145.5,14.2,32.9,332.9,47.4,234.6,257269,56338,28491,124691,47680,69,309.5,15.2,4.3,1.4,1.1,8.4,2315,549,847,202,132,585,12807,31,7307,8,NA,5461,6939,453,276,63,6333,662,2315,2315,3220,68,20,3,17,13,189195,6831,18242,2054,4,23,50,199,18024.3,132143,12807,31,25.4,32.4,22.4,16.8,4.6,1,50.6,28.9,28,197.9,117.9,46.8,538.1,290.8,6.4,143.4,77.7,19.9
Xinjiang,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.95,117.28,NA,NA,11.69,NA,NA,NA,NA,56.25,12.64,NA,NA,2.23,NA,NA,NA,NA,NA,NA,NA,7.15,NA,NA,NA,NA,4.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.9,50.9,22.3,NA,28.3,6.5,13,6.5,4,3.5,1.2,NA,NA,NA,NA,13.8,76.2,55.4,41.4,41.3,19.8,47.3,28.4,43.3,90.4,24.9,27.3,15.6,19.5,17.7,16.1,8.4,14,43.9,59.6,43.3,47.6,36.2,34.9,10.6,7.6,4.1,6.9,1025.9,975.7,541.1,50.2,3929.9,633,498.3,118.7,16,633,567.4,11.8,20,33.9,2424.8,7191.3,1044.1,12576,51465,1511.9,1538,628.4,5354.3,995623,145224,327910,390784,92298,39407,6679.2,251.9,105.8,55.6,24.4,66.1,9526,1655,6226,771,132,742,108805,10463,81210,5119,20,11993,19112,1009,739,83,17713,1357,9526,9526,5905,367,172,3,105,18,704744,23707,61355,6294,26,870,157,368,20534.1,78660,108805,10463,19.3,226.6,189.8,66.9,62.1,60.7,210.4,1001.3,838.3,833.5,526.3,4004.9,5350,3747.2,56.9,1122,39.3,384.6
Yunnan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.906666666666665,3.4,NA,15.300000000000002,1.7,NA,NA,4.6,5.5,12.5,1.1,NA,0.1,NA,NA,NA,NA,0.1,NA,NA,0.00666666666666666,NA,NA,2,NA,NA,NA,NA,NA,0.00666666666666666,NA,NA,NA,93.7,55.7,22.1,NA,31.8,14.6,33.3,13.2,8.5,11.6,1.4,NA,NA,NA,NA,9.2,86.6,63.5,46.1,47.1,25.6,45.1,34,44,96.9,27.4,20.5,25.3,22.4,15.2,20.9,18,17.2,44.7,52.3,47,49.9,42.6,40.2,15.6,9.1,9,11.5,1760.4,1760.4,595.7,NA,3774.4,160.5,152.1,4.7,3.7,160.5,113.3,12.4,26.8,8.1,344.1,5484.5,2517.1,24797.6,1311.8,35,1116,573.8,631.3,1252307,153247,340526,890299,122987,85774,2057.5,177.5,79.5,23,20.2,54.8,13513,9855,1851,667,149,991,112873,7004,81892,10760,359,12857,29667,1390,837,171,27662,669,13513,13513,12121,533,149,25,146,123,772366,39132,121311,12081,29,315,149,1669,31534.1,67612,112873,7004,72,507.1,444.4,380.4,43.8,20.2,70.7,828.9,784.3,4266.1,2888.4,1343.2,6846.9,4023.7,595.6,1869.2,134.1,224.3
Zhejiang,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8,NA,NA,NA,39.2,0.61,41.9,14.6,4.99,NA,26.116666666666664,22.61,0.92,2.685,7.33,2.685,59.3,1.97,2.12,58.4,NA,36.43333333333333,24.6,NA,2.47,0.03,NA,33.2,1.21,NA,NA,NA,11.3,0.05,0.1,5.3166666666666655,4.055,3.71,NA,3.24,0.04,NA,NA,NA,NA,NA,NA,80.64,27.7,2.1389024390243905,13.9,9.95,1.3664634146341463,1.570121951219512,11.2,5.86,42.25,0.2726829268292683,0.044,0.022,1.35,1.46,1.742857142857143,NA,2.5,1.6614285714285713,NA,NA,NA,NA,11.252926829268294,NA,4.05,NA,0.78,NA,NA,0.035,NA,0.55,88.5,48.3,28.7,NA,18.2,17.1,14.6,16.6,4.8,3.1,0.6,NA,NA,NA,NA,9.2,80.5,55.6,41.6,46.9,25.2,47.9,29.3,45.1,86.3,23.7,15.5,21.1,23.1,12.9,18.3,13,13.6,48.7,33.7,50,42.9,43.7,32.6,9.1,11.3,5,12.7,1209.1,1189.9,245.9,19.2,1818.6,173.1,166.8,0.1,6.2,173.1,73.7,36.9,55.5,7,260.4,1320.8,681.8,6079,79.8,156.8,1179.4,282.2,685.1,1940981,135706,1115,902997,776893,124270,1243.8,65.4,19.6,3,4.5,38.3,11681,4816,4612,72,1453,728,247092,71381,120402,13461,10,41839,39593,1620,614,196,37395,3623,11681,11681,21081,322,102,14,95,9,514440,39375,113863,12599,125,1014,1336,2392,90130.6,135565,247092,71381,161,123.3,86.9,82.6,1.8,2.6,20.9,14.8,14.8,949.9,624.3,138.6,4171.7,1960.1,202.6,410.1,1450,149
Inner Mongolia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.8,68.5,18.1,18.3,30,17.2,13.7,16.6,9,6.2,2.6,0.6,0,0,0,9.4,82.8,72.6,50.6,49.7,24.3,65.8,38.1,62.8,87.5,25.2,22,19.5,21.6,8.4,16.9,13.2,15.1,44.8,47.2,46,52.6,38.9,37.4,15.4,7.1,4.4,8.3,581.1,399.7,259.8,181.4,2429.3,189.9,85.1,95.9,8.9,189.9,138.5,16.7,11.3,23.5,793.9,11617.4,49.2,24355.6,53939.6,3793,1556.8,829.8,1097.2,1508472,66357,876415,494014,32182,39504,4887.8,221.8,68.1,15,15.4,123.3,12772,4591,3035,241,3586,1319,193969,10610,127770,49038,21,6530,26768,861,400,174,25480,1321,12772,12772,10170,351,118,7,116,32,906870,21551,74325,5604,6,186,95,101,26314.6,110011,193969,10610,11.6,307.5,275.5,80.6,89.1,105.9,779.8,1060.2,938.3,958.9,663.1,6108.2,4832.6,2552.7,185.1,1938.6,35.9,120.3
Ningxia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.5,56.9,26.6,NA,36.9,10.7,13.3,9.2,6.5,11,1.4,NA,NA,NA,NA,8.4,82.8,58.8,43.3,46,21,53.9,35.1,50.5,78.9,16.1,6.9,9.5,10,4.6,5.3,4.9,4.2,16.6,11.1,19.4,37.3,18.1,30.1,18.6,4.9,3,5.9,13,10,16.1,3,178.3,61.4,52.9,4.7,3.8,61.4,48.7,5.7,3.8,3.2,842.2,1207.3,89.2,981.3,1980.6,25.4,303.7,101.2,170.7,470978,77162,184033,188160,16168,5455,564.7,36.8,13.5,4.1,2.9,16.3,2139,77162,2139,NA,NA,NA,36360,34163,34163,333,NA,1864,4986,219,132,31,4660,254,2139,2139,2063,84,27,NA,25,2,263736,4852,15892,2469,6,182,151,19,5502.8,75484,36360,NA,17.9,46,42.8,9.1,17.2,16.4,457,248.3,247.6,109.9,72.8,692.1,933.6,488.4,12.4,370,26.6,36.2
Tibet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.5,51.4,46.3,NA,34.5,12.4,19.7,12.3,6.5,NA,1.1,NA,NA,NA,NA,5.8,82.7,78.6,43.5,52.7,9.8,33.9,25.9,35.2,86.8,51.4,45.5,5,40.4,9.3,8.3,9,8.9,43.5,46.5,61.7,51.6,33.5,28.1,0,3.8,0.8,5.9,4420,4420,996.5,NA,120272.1,32.1,29.7,2.1,0.3,32.1,27,1.4,3.2,0.5,873.5,445.3,14,17885,80038.7,4297.9,176.3,177.7,5941.3,143753,17497,24042,92810,2200,7204,305,2.6,0.9,0.5,0.1,1.1,5222,3225,1223,8,12,766,26,NA,26,NA,NA,NA,7233,199,119,15,6912,22,5222,5222,1000,120,82,27,27,3,506406,9368,29589,4228,0,NA,NA,18,2764.9,75237,26,NA,0.1,33.1,32.7,1.7,25,5.9,68,769,745.9,27.7,39.6,951.7,361.9,148,10.1,195.1,0.3,8.3
